 口腔综合治疗台回吸检测器测量不确定度的评估," 目的评定口腔综合治疗台回吸检测器检测回吸量的不确定度的可行性。方法分析口腔综合治疗台回吸不确定度的来源,以天津市红桥区口腔医院某一口腔综合治疗台作为单一重复测量实验单位,应用研制的回吸检测器进行10次测量,采用贝塞尔方法进行计算。结果分析得出不确定度来源为测量尺体积校准和重复测量,通过计算得出重复测量不确定度分量为0.068 7μl,体积校准不确定分量为0.064 1μl,合并后计算扩展不确定度为0.212 4μl。结论应用口腔综合治疗台回吸检测器测量回吸方便快捷,在进行不确定度评定时测量尺体积校准和重复测量均需引入计算。",1
 浅谈口腔医学慕课," 论述口腔医学慕课学习个性化、互动性强、开放性和大规模性等特点,并对这一新型教育模式在科技迅猛发展的时代下的优势和挑战进行研究。",1
 王明福临证应用黄连经验," <正>王明福主任医师是北京市第四批老中医药专家学术经验继承工作指导老师,精通经典医籍,用药精当,临床疗效显著,深受基层老百姓的欢迎。王明福主任医师在临床上擅用黄连,在诸多疾病中加以配伍使用,本文就其运用黄连经验作如下介绍。黄连,为毛莨科多年生草本植物黄连之根茎,又名川连,味连,鸡爪黄连。因其根如连珠而色黄,故名。在",1
 口腔正畸临床摄影技术要点和进展," 影像资料是口腔正畸不可或缺的临床资料,与牙模型以及X线片一样已在正畸医生的临床工作中起着不可或缺的作用。口腔正畸学科是口腔学科中较早引入临床摄影的,这与口腔正畸不仅关注牙齿排列与咬合关系,而且在矫治设计与临床治疗中同样重视患者面部的美学特征密切相关。并且建立了比较公认的摄影内容和摄影技术。本文讨论了口腔正畸学科临床摄影的内容、特点、一般规律、规范性要求,以及与其他学科在摄影方面的不同之处,并且详细介绍了正畸患者面像和像摄影的注意事项。",1
" 小经验,试试看"," <正>口臭,是常见的口腔疾病,有时会影响夫妻关系、朋友关系或工作沟通,应引起重视。解决办法:早、晚喝点""蜂胶蒲公英酒"",坚持一个月,口就不臭了。因为,口臭一般均由胃肠疾病引起。""蜂胶蒲公英酒""对胃肠疾病疗效极佳,更能杀灭幽门螺杆菌,故能防治口臭。",1
 自噬基因Beclin1与恶性肿瘤的相关性研究进展," <正>自噬是亚细胞水平上细胞发生自我吞噬的过程,是双层膜结构的溶酶体与自噬囊泡融合成自噬溶酶体,降解泡内细胞质、器,释放氨基酸及游离脂肪酸,实现细胞自身代谢和细胞器更新,维持机体内环境稳定状态的过程,当细胞受到外界多种刺激(如缺乏营养、缺乏氧气、辐射、药品等)时均可诱发细胞自噬.自噬活性的改变及自噬信号通路和转运途径的负向调控与多种肿瘤的发生、发展密切相关,自噬基因的异常表达可启动或抑制某些肿瘤的形成[1],而Bec-",1
 现代显微根尖手术的器械配置及口腔护理配合," 随着新型材料和治疗器械的日益进步和普及,牙科手术显微镜及显微根管器械已应用于牙体牙髓病科的日常诊疗工作中,显微根管治疗术已成为目前牙体牙髓病科治疗的常规诊疗手段,极大地提高了根管治疗术的成功率和应用范围,但尚有一些难治性病例需通过根尖手术进行治疗。与传统根尖手术相比,显微根尖手术由于治疗精确、创伤小、术后恢复快等优势亦逐步替代传统根尖手术。显微根尖手术的器械、材料和手术方式有别于传统方法,故其临床护理配合有其独特之处。本文将结合临床病例和实际操作,从术前准备、术中配合和术后护理等方面就现代显微根尖手术的器械配置和临床护理要点做一总结。",1
 浅谈口腔设备学在口腔医学专科教育中的重要性," 简单阐述开设口腔设备学课程在口腔医学专科教育中的必要性,作为一名口腔专业的医生,只有掌握好口腔设备学的基本原理,基本的操作常规,常见故障的排除和日常的维护保养等知识才能更好地开展临床的诊疗工作,为患者提供优良的医疗服务,因此在口腔医学专业的教学过程中开设口腔设备学课程是必不可少。",1
 浅谈口腔医学技术实训室管理," 口腔医学技术实训室是口腔医学技术专业实验教学的重要场所,实训室的管理与实验教学息息相关,良好的实训室环境,管理模式与制度都是影响实验教学质量的重要因素。因此,口腔医学技术实训室的设立,建设以及管理,是我们从事实验技术人员应共同关注的问题。",1
 临床口腔常见疾病的研究," 由于人们生活方式的不正确,导致患者出现多种口腔健康问题,这对于患者的生活造成了一定程度的影响,就我院的口腔疾病治疗情况来看,有口腔类疾病的患者还是非常多的。随着社会发展,人们生活水平的提高,越来越多的人们开始关注口腔的健康。且口腔病不是小问题,一旦口腔出现问题很可能会严重影响我们的生活质量,所以此文对常见的口腔疾病进行研究,并归纳出口腔病在不同年龄、性别的分布规律、还有各种口腔疾病的不同治疗方法。",1
 一例病猫的综合诊治方法," <正>2014年5月份,湖北三峡职业技术学院生物化工学院动物科技教研室接诊了一只流浪猫,其主要临床表现为:精神萎靡、被毛蓬乱、消瘦、流涎、走路呈醉酒状,伴有微弱的鸣叫。经过基本临床检查,患病猫体温偏高,脉搏细弱、次数减少,口腔有异味。结合临床表现、临床检查结果及发病时节(湖北三峡职业技术学院灭鼠投药时期),初步疑似毒鼠药中毒。毒鼠药中毒如不及时采取有效的治疗措施",1
 辛伐他汀对牙周炎大鼠正畸牙移动保持阶段MMP-1表达影响的研究," 目的在牙周炎大鼠正畸牙移动后保持阶段,观察辛伐他汀对牙周组织中MMP-1表达的影响。方法55只4周龄牙周炎大鼠分为11组,每组5只,近中移动双侧上颌第一磨牙21天后,分为空白对照组(1组,加力后直接处死),阴性对照组(5组),实验组(5组)。阴性对照组和实验组内各小组分别保持1、3、7、14、21天,阴性对照组于保持前一天开始每天腹腔注射生理盐水,实验组每天注射辛伐他汀。免疫组化染色定量检测大鼠第一磨牙牙周组织中的MMP-1的表达。结果各组近中侧牙周组织中MMP-1的表达量,早期呈逐渐增加的趋势,7天后逐渐减少。各组远中侧未保持者表达量在加力结束7天后逐渐增加,14天后开始减少。在同一时间点,实验组MMP-1表达量明显低于对照组。结论牙周炎大鼠正畸保持阶段,全身给予辛伐他汀能降低炎症反应,抑制牙周膜纤维的降解,可能缩短正畸牙移动后的保持时间。",1
 口腔专科医院手术用麻醉药品和第一类精神药品使用情况分析," 目的:分析我院2008-2011年住院患者手术应用麻醉药品和第一类精神药品情况,为临床规范使用麻醉药品和第一类精神药品提供参考。方法:统计本院2008-2011年住院患者手术应用麻醉药品和第一类精神药品的情况,采用限定日剂量(DDD)方法,依据手术例数,对各药使用数量、使用金额、用药频度(DDDs)、日均用药金额(DDDc)进行分析。结果:麻醉药品和第一类精神药品的消耗金额随手术例数增长而缓和增长,使用品种多元化。2009-2011年舒芬太尼的用量及消耗金额呈现增长趋势较明显。结论:麻醉药品和第一类精神药品使用基本合理,符合专科医院的用药特点。",1
 浅议循证护理对肿瘤患者的重要性," 针对临床中对肿瘤病人进行循证护理的实践来论证循证护理对肿瘤患者的重要性,并认识到在对肿瘤病人临床护理中,循证护理是科学有效的,也是应该大力推广的。通过本文研究以期达到用具有科学依据的循证护理来实证解决肿瘤临床护理中的问题,为患者提供安全、有效的护理。",1
 振荡培养对细菌在不同表面处理钛合金表面黏附的影响," <正>在口腔中生物膜的形成对细菌黏附和菌斑积聚起了重要作用。生物膜影响许多物质传递,特别是从溶液到口腔修复材料的溶解氧,因此在生物膜界面下的氧因生物活动而逐渐耗尽,从而形成有利于厌氧菌适应生存的环境。此外,口腔内环境是一个复杂的动态环境,在日常生活中需要完成多种不同的功能活动。这些口腔功能运动造成口内液体的振荡流",1
 术前间质化疗对高分化口腔鳞状细胞癌组织中COX-2表达及癌周淋巴管密度的影响," 目的探讨术前间质化疗对高分化口腔鳞状细胞癌组织中环氧化酶2(COX-2)表达及淋巴管密度(LVD)的影响。方法选择60例高分化口腔鳞状细胞癌患者,其中术前缓释氟尿嘧啶(5-FU)间质化疗者15例(间质化疗组)、术前平阳霉素静脉化疗者15例(静脉化疗组)、未化疗者30例(未化疗组),取肿瘤组织及距肿瘤边缘3 cm组织石蜡标本,免疫组化法检测3组癌组织中COX-2表达及D2-40标记的LVD。结果间质化疗组、静脉化疗组、未化疗组癌组织中COX-2阳性表达率分别为40.0%、66.7%、83.3%,三组间比较,P均<0.05。间质化疗组、静脉化疗组、未化疗组癌周LVD分别为(4.02±0.88)、(8.12±0.79)、(12.22±2.25)支/mm2,三组间比较,P均<0.05。未化疗组癌组织中COX-2表达阳性25例、阴性5例,癌周LVD分别为(12.91±1.66)、(8.75±1.40)支/mm2,二者比较,P<0.01;间质化疗组、静脉化疗组癌组织中COX-2表达阳性16例、阴性14例,癌周LVD分别为(6.66±2.11)、(4.88±2.10)支/mm2,二者比较,P<0.05。未化疗组有淋巴结转移14例、无淋巴结转移16例,癌周LVD分别为(13.79±1.76)、(10.84±1.66)支/mm2,癌组织中COX-2阳性表达率分别为100.0%、68.8%,二者癌周LVD、癌组织中COX-2阳性表达率比较,P均<0.01。结论术前间质化疗能降低高分化口腔鳞状细胞癌组织中COX-2表达,抑制癌周淋巴管形成。",1
 口腔医学生的审美教育探索," 本文重点探索了口腔医学生的审美教育,首先详细介绍了审美教育对口腔医学生的重要性,然后说明了口腔医学生审美教育现状及口腔美学内容,包括口腔材料美学教育、口腔色彩美学教育、颜面美学教育以及牙周病审美治疗,最后,提出了几条提高口腔医学生审美教育的具体措施。",1
 口腔医学专业课程体系与教学改革," 本文重点分析了口腔医学专业课程体系与教学改革,首先简单说明了口腔医学专业课程体系中存在的问题,然后说明了口腔医学专业课程教学思路的改革方式,之后说明了口腔医学专业课程教学体系改革模式,最后,简单介绍了教学方法的优化方式。",1
 中国科学家揭示类风湿关节炎病理新机制," <正>在国家自然科学基金杰出青年基金(资助号:81325019)的资助下,医学科学院北京协和医院张烜教授研究团队与深圳华大基因研究院王俊、李英睿教授等研究人员共同合作,完成了类风湿关节炎(RA)患者口腔和肠道微生物元基因组研究。本项研究表明,口腔和肠道微生物菌群异常是RA病理生理和疾控的重要环节,从而为元基因组学辅助的RA个性化诊疗方案提供基础。研究成果以""The o-",1
 三种口腔溃疡中药制剂对小鼠成纤维细胞生长增殖和胶原合成的影响," 目的探讨3种治疗复发性口腔溃疡中药制剂(西瓜霜、云南白药、甘草泻心汤)在细胞水平上促进溃疡愈合的作用机制。方法建立小鼠口腔成纤维细胞体外培养模型,以华素片为对照,采用MTT、Elisa测定3种中药制剂对成纤维细胞增殖、胶原合成的影响。结果西瓜霜在促进成纤维细胞的增殖及胶原合成,抑制MMP-2,促进TIMP-1方面有较显著的作用。云南白药促进能够HYP的分泌和抑制MMP-2的分泌。甘草泻心汤对成纤维细胞有一定的抑制作用。结论提示临床上治疗复发性口腔溃疡时应联合用药或分期用药。",1
 牙周病患者对预防知识掌握程度调查," 目的评价健康教育对改善牙周病患者疾病预防知识认知水平及自我管理能力的影响。方法选择2013年10月-2014年10月就诊牙周病患者160例,根据患者意愿将患者分为干预组(80例)和对照组(80例),其中对照组患者维持正常生活习惯,病情复查时进行牙周病知识测评,干预组在对照组基础上给予健康教育干预。采用牙周疾病认知水平问卷调查对患者的认知水平进行评估,并统计两组患者的牙周病症状的认知情况及引起牙周病的不良习惯的认知情况,以及对刷牙目的及每次刷牙时间的认知情况。结果对照组在牙周病症状知识方面,对牙龈出血、牙齿松动、牙齿脱落三方面与干预组相差不大,差异没有统计学意义(P>0.05);在牙龈萎缩或肥大方面,基本认知人数为45例,而干预组为68例,差异具有统计学意义(P<0.01)。对照组在引发牙周病不良习惯中对食物嵌塞具有一定的知识,与干预组相差不大,差异没有统计学意义(P>0.05);在牙结石、不合适假牙、吸烟三方面知识与干预组相比相对不足,差异具有统计学意义(P<0.01)。对照组在刷牙目的方面主要认知为去除食物残渣,与干预组相差不大,差异没有统计学意义(P>0.05);在消除口气或去除菌斑方面,基本认知人数为23例和11例,而干预组为72例和68例,差异具有统计学意义(P<0.01)。结论健康教育能有效提升牙周病患者的认知水平,并改善其自我管理能力,有助于牙周病的好转以及预防工作。",1
 实现牙周组织形态与功能重建是牙再生的关键科学问题," 组织工程与干细胞技术的发展为成功实现牙再生带来了希望,但牙周组织疾病却阻碍了再生牙体内应用的脚步。目前临床对牙周病的治疗并不能从根本上解决牙周功能重建的问题,主要原因可能在于对维持牙周稳态的重要干细胞-牙周膜间充质干细胞的认识不清。牙周膜间充质干细胞与骨髓间充质干细胞具有十分相似的特性,但更容易被炎症因子破坏正常的再生功能。慢性炎症是诱发牙周病最主要因素,如何应对炎症因子的破坏作用,是牙周膜间充质干细胞再生应用面临的难题。利用组织工程技术,牙周膜间充质干细胞聚合体可以成功在慢性炎症条件下实现牙周组织形态和功能的重建。另外考虑骨髓间充质干细胞对炎症因子的耐受性,在一定的条件刺激下,动员体内的骨髓间充质干细胞亦能实现牙周组织的修复重建。无论是上述外源性的,还是内源性的牙周重建再生方法的发展,对牙再生都具有十分重要的临床研究价值和科学研究意义。",1
 生长激素对大鼠牙齿移动及牙周组织影响的研究," 目的研究生长激素(growth hormone,GH)对大鼠牙周膜、牙槽骨和正畸牙齿移动的影响。方法 40只7周龄Wistar雄性大鼠,随机分成对照组(C)和实验组(E),每组20只。实验组每只大鼠每天接受腹部皮下注射GH0.15 IU/(kg·d);对照组每天接受等量的生理盐水注射。所有大鼠的上切牙和左侧上颌第一磨牙间放置一力值0.49 N镍钛拉簧,以使第一磨牙向近中移动。加力后3、7、10和14 d处死大鼠。游标卡尺测量第一磨牙移动的距离。上颌骨切片做HE染色。结果10 d和14 d时,实验组和对照组相比,牙齿移动距离有显著差异(P<0.05)。与对照组相比,实验组在7 d有更多的破骨细胞,同时在7和10 d表现出更多的血管。结论短期注射GH会影响骨改建及加快正畸牙齿移动,缩短治疗时间。",1
 吴茱萸穴位敷贴运用药穴相配法的临床进展," 随着内服药物毒副反应和耐药性的增加,以及放化疗后带来的损害,中药穴位贴敷疗法日益受到重视,并且,以其简便廉验的特性在民间深受欢迎。研究穴位敷贴疗法的最新进展,能更好地指导临床运用,本文就吴茱萸穴位敷贴外治法展开综述。吴茱萸属辛热之品,功能散寒止痛,疏肝理气,外治法中应用广泛,治疗难治性高血压、心律失常、复发性口腔溃疡、化疗后不良反应、失眠、痛经、咳嗽等都有显著疗效。治疗不同疾病时,运用药穴相配法,选择与疾病所属脏腑相联络的穴位以达到双管齐下的目的。",1
 学几个基本概念与研究现状," 是上下颌牙列之间的静态接触或动态咬合接触关系,以及在口颌系统功能和功能紊乱中控制牙接触的系统各组成成分之间的一种动态的生物学关系。学以咬合研究为中心,探索咬合的生理病理特性及临床应用,理解咬合形态与功能的辩证关系。与颌位是学研究的基本概念,对牙尖交错位、后退接触位、下颌姿势位及正中关系的正确理解在临床工作有重要意义。",1
 有关口腔正畸临床问题的三维有限元研究," 1973年Threshe首次将有限元应用于口腔医学领域,经过近40年的发展,三维有限元法作为一种技术成熟的应力分析方法,已成功应用于口腔医学各个领域,尤其是在有关正畸矫治过程中牙体和牙周组织的受力大小、受力方向以及应力分布等方面取得了诸多研究成果。三维有限元法应用在正畸领域主要有以下几个方面的优点:直观的图像表达、量化数据分析、全面具体反映牙齿及牙周的受力状态。牙齿的位移贯穿于正畸治疗的全过程,而后牙移动较前牙移动更为困难。本研究针对临床矫治中磨牙移动困难、支抗不易获得和控制的现象,运用三维有限元技术,对下列三个问题进行生物力学研究和分析:(1)组牙支抗近中移动第二磨牙。(2)种植支抗近中、远中移动第二磨牙。(3)近中直立移动下颌第三磨牙。通过研究得出以下结论:(1)使用双侧加力,增加支抗牙数,可减少支抗丢失。(2)种植体支抗与传统支抗相比,有效减少支抗丢失。(3)临床近中移动第二磨牙的适宜矫治力为150g;远中移动第二磨牙的适宜矫治力为250g;整体远移下颌牙列为300-400g力;直立下颌水平埋伏第三磨牙适宜矫治力为50g。(4)组牙支抗,不宜结扎过紧,避免增加支抗牙受力。",1
 浅谈口腔卫生技术人员资质," 对我国口腔科使用的卫生技术人员资质以及相关法律法规进行梳理,使得口腔医疗服务能力更好满足人民群众日益增长的口腔健康需求。",1
 如何提高口腔内科学实验教学质量的一些思考," 口腔内科学实验是口腔专业学生操作课程中一个重要的组成部分,是口腔专业学生进入临床前实习和毕业后独立操作的基础;是学生全面掌握和理解口腔内科学知识、培养动手能力和综合应用能力的重要环节。因此,如何提高口腔内科实验课的教学质量,熟练掌握各种疾病的诊治方法和步骤,培养独立、科学的临床思维能力,对我们能够培养好一名合格的口腔医学毕业生是至关重要的。",1
 牛口炎该如何治疗," <正>临床表现病初口腔黏膜干燥、发热,唾液量少。口黏膜感觉敏感,采食、咀嚼缓慢。开口检查时可见黏膜潮红、温热、疼痛、肿胀,口有甘臭味。治疗方法用3%左右的碳酸氢钠溶液冲洗口腔;用0.1%的高锰酸钾溶液冲洗口腔;用0.1%的雷夫奴尔溶液冲洗口腔;如果唾液多,则用2%~5%的硼酸溶液或者1%~2%的明矾溶液、2%左右的甲紫溶液冲洗口腔;用0.2%~0.6%的硝酸银溶液涂搽口腔;用",1
 胰岛素样生长因子在正畸牙牙周组织改建中的作用," 背景:正畸牙牙周组织改建主要是牙槽骨的改建。胰岛素样生长因子是牙周组织改建的重要因子,它在细胞的增殖、分化及个体的生长发育中发挥着重要的促进作用。目的:综述胰岛素样生长因子在牙周组织改建中的作用。方法:运用计算机检索Pub Med,中国知网以及贵州省数字图书馆等数据库,查阅至今有关胰岛素样生长因子在牙周组织改建中作用的中英文文献。关键词""胰岛素样生长因子;牙周组织;改建;insulin-like growth factor;Periodontal tissue;remodeling""。纳入胰岛素样生长因子与牙周组织改建中作用相关的文献进行归纳分析。结果与结论:胰岛素样生长因子属于胰岛素家族的一类多肽,对牙周膜中的成骨细胞、成纤维细胞以及诱导间充质细胞等,有促进其细胞迁移、增殖、分化、胶原和基质合成、增强碱性磷酸酶活性及在损伤修复中发挥着重要作用。在正畸治疗中,使用适宜矫治力的同时可适当运用能促进牙周组织改建的胰岛素样生长因子,加快正畸牙齿的移动,缩短患者的矫治时间。",1
 医用半烧结氧化锆陶瓷在义齿CAM加工中的应用," CAD/CAM技术在口腔修复领域的广泛应用,对传统手工制作义齿的方式起到了革命性的变化,同时也对以往医用的齿科修复材料提出了新的要求。用于义齿制作的可切削材料要求具有良好的机械加工性能和良好的生物相容性。医用氧化锆陶瓷具有高强度、高韧性、良好的生物相容性、加工出的义齿性能及美学效果接近真牙等特点,因而在口腔修复领域具有广阔的应用前景。利用氧化锆陶瓷在半烧结状态下没有完全硬化而又具有一定强度可保证加工性能这一特点,对其进行数控磨削加工,得到齿科修复体。检测切削表面显示:可见切削面光滑,磨痕细小均匀,边缘无明显碎裂缺口,牙齿的复杂不规则生物曲面及牙冠颈缘处均能得到较好的反映。这种基于医用半烧结氧化锆陶瓷直接磨削成形齿科修复体的方法,使得齿科修复的效率大大提高。",1
 全景口腔数字化曲面断层X射线辐射源空气比释动能测量结果的不确定度评定," <正>1概述全景口腔数字化曲面断层X射线辐射源的各项指标中,主要对空气比释动能进行不确定度的评定。2数学模型(1)式中:M——剂量计3次测量的平均值,(m Gy)KN——半导体探测器或电离室空气比释动能检定因子TPK——非密封电离室型探测器温度、气压修正。其计算公式为:(2)式中:t——检定时室内温度,℃p——检定时大气压,k Pa",1
 浅析进行口腔治疗前用消毒漱口液漱口对口腔诊室空气中细菌菌落计数的影响," 目的:探讨进行口腔治疗前用消毒漱口液漱口对口腔诊室空气中细菌菌落计数的影响。方法:选取我院2间结构、设备和容积等均相同的口腔诊室作为研究对象,并将其分为观察室和对照室。我们让进入观察室的患者使用消毒漱口液漱口30秒后再进行口腔治疗,让进入对照室的患者不使用消毒漱口液漱口直接进行口腔治疗。然后,分别定点采集在患者进入口腔诊室前、进行口腔治疗的过程中和离开口腔诊室后这2间口腔诊室的空气样本,并将在同一时间段内这2间口腔诊室空气样本中的细菌菌落计数进行比较。结果:在患者进入口腔诊室前,2间口腔诊室空气样本中的细菌菌落计数相比差异不显著(P>0.05),不具有统计学意义。在患者进行口腔治疗的过程中和离开口腔诊室后,2间口腔诊室空气样本中的细菌菌落计数均有明显的提高,但在上述2个相同的时间段内,观察室空气样本中的细菌菌落计数明显低于对照室空气样本中的细菌菌落计数,二者相比差异具有显著性(P<0.05)。结论:在患者进行口腔治疗前,让其使用消毒漱口液漱口,可有效地降低口腔诊室空气中的细菌菌落计数,此方法值得在临床上推广使用。",1
 口腔医学综合实训课程教学做一体化探索和实践," 依据口腔医学职业岗位技能需求,基于临床工作过程将口腔医学专业课程中的所有基本知识和技能进行优化、整理,设计成一门口腔医学综合实训课程,并且实行教学做一体化,在夯实学生专业知识和技能的同时,培养学生自学能力、实践动手能力和临床思维能力,为学生毕业实习和今后工作打下坚实的基础。",1
 口腔医学研究生培养模式的创新与实践," 针对我国口腔医学研究生培养过程中出现的学生创新观念薄弱、科研能力不强、平台建设不足、培养模式封闭等问题,提出了以提高创新能力为核心,发挥学科交叉优势的、开放式研究生创新能力培养模式,并进行了初步的实践和探索,以期构筑与高水平研究型大学相适应的口腔医学研究生培养体系,培养出有创新思维方式、较高科研能力的口腔医学创新型人才。",1
 牙龈卟啉单胞菌唾液酸酶基因突变株黏附与侵入KB细胞能力研究," 目的研究PG0352基因缺失对牙龈卟啉单胞菌(P.gingivalis)黏附和侵入人口腔上皮癌KB细胞能力的影响。方法本研究于2014年7—12月在中国医科大学口腔医学院中心实验室完成。实验组:将P.gingivalis W83菌株(W83菌株组)和PG0352基因突变株(PG0352突变株组)分别以100∶1的比例与KB细胞共培养2 h,制备P.gingivalis与KB细胞的黏附和侵入模型;对照组:单纯KB细胞培养。透射电镜观察KB细胞表面及细胞内是否有P.gingivalis存在;用PBS清除未黏附于KB细胞的细菌,裂解细胞后涂板检测P.gingivalis黏附和侵入KB细胞情况,抗生素保护法检测P.gingivalis侵入KB细胞情况。结果透射电镜结果发现,W83菌株组和PG0352突变株组KB细胞内均有细菌侵入;通过涂板后菌落计数发现P.gingivalis W83菌株和PG0352基因突变株对KB细胞的黏附率分别为(15.559±2.020)%和(9.309±1.750)%,侵入率分别为(0.651±0.287)%和(1.517±0.233)%,两者差异均有统计学意义(均P<0.05)。结论 P.gingivalis W83菌株和PG0352基因突变株均能够黏附和侵入KB细胞;与W83菌株相比,PG0352基因突变株黏附上皮细胞的能力较弱而侵入能力较强。",1
 牙周病与高脂血症关系的研究进展," 牙周病和高脂血症都是影响人类健康的高发性慢性疾病。近年来的研究表明,牙周病与心血管疾病之间存在密切的联系,而心血管疾病特别是动脉粥样硬化的重要危险因素之一便是高脂血症。研究显示,牙周病和高脂血症二者之间存在紧密的双向关系。本文就牙周病与高脂血症的相关性、牙周病与高脂血症相互影响的生物学机制等做一综述。",1
 增强CT在诊断口腔癌下颌骨侵犯中的价值:基于诊断性试验的系统评价," 目的评价增强CT诊断口腔癌下颌骨侵犯的诊断效能。方法对Pub Med、荷兰医学文摘EMBASE、欧洲灰色文献数据库、中国生物医学文献数据库及重庆维普数据库进行电子检索,检索时间截至2014年1月3日;同时手工检索19种中文口腔医学杂志。两位评价者独立使用Cochrane协作网推荐的标准对纳入文献进行偏倚风险评价并提取数据。运用Meta Disc 1.4软件进行Meta分析。结果共纳入14篇研究,共涉及患者642名,其中7篇研究为前瞻性研究,1篇研究存在低偏倚风险,其余研究的偏倚风险情况不清。Meta分析结果显示:增强CT诊断下颌骨侵犯的合并敏感度(SEN)为0.718,95%可信区间(CI)为0.665~0.767,合并特异度(SPE)为0.909,95%CI为0.872~0.938,曲线下面积(AUC)为0.906 1,Q*值为0.837 8;增强CT在诊断口腔癌下颌骨骨髓侵犯时,SEN为0.787(0.643~0.893),SPE为0.904(0.790~0.968),AUC为0.949 6,Q*值为0.890 0。Meta回顾显示层厚较低的增强CT诊断效能较高。结论增强CT在诊断口腔癌下颌骨侵犯及下颌骨骨髓侵犯时有较高的诊断效能,其SPE较高,适合用于颌骨侵犯的确诊。选择层厚较低的增强CT能够提高诊断效能。",1
 实验性脑缺血大鼠牙周组织中COX-2、MMP-9的表达研究," 目的探讨实验性急性脑缺血发生后牙周组织中炎症因子环氧化酶-2(COX-2)、基质金属蛋白酶-9(MMP-9)的表达及意义。方法选取体重300 g左右的纯种6月龄雄性Wistar大鼠30只,随机分为3组,每组10只,采用四血管闭塞法建立实验性大鼠脑缺血动物模型。3组大鼠分别于建模成功后即刻、3 d、7 d处死,并制作上颌第一磨牙沿牙体长轴近远中向5μm厚的牙体牙周组织联合切片。HE染色进行牙周组织学观察;免疫组化染色(SP法),光镜观察COX-2、MMP-9在牙周组织中的表达。用专业图像分析软件分别对各组标本切片的免疫组化染色结果进行图像分析。结果成功建立大鼠急性脑缺血动物模型后,3 d处死组较即刻处死组牙周组织中COX-2、MMP-9的表达升高,7 d处死组较3 d处死组牙周组织中COX-2、MMP-9的表达升高,组间两两比较差异均有统计学意义(均P<0.05)。结论急性脑缺血发生后,牙周组织中的炎症细胞因子COX-2、MMP-9不断升高,牙周破坏已经开始。",1
 培养口腔医学生“诊前交流”的重要性," 在口腔临床实习教学中,临床技能十分重要,但同时要重视实习医生的医患沟通问题,尤其是""诊前交流""很重要,通过""诊前交流"",可以了解患者的病情、患者的治疗需要、缓解患者的紧张情绪、实现患者的诉求,顺畅的交流才能保证临床诊疗顺利进行。",1
 口蹄疫的预防措施," <正>口蹄疫是由口蹄疫病毒引起的多种偶蹄动物共患的一种急性、热性、高度传染性疾病。口蹄疫病毒侵害多种动物,偶蹄兽易感,牛最易感,其次是猪、山羊。野生动物中羊、鹿、野猪也会感染此病。1流行病学病畜是最危险的传染源,病毒随分泌物和排泄物排出,主要以畜产品,饲料、草场、饮水和水源,交通运输工具,饲料管理工具,畜禽混牧、接触和人员来往为传播途径。在自然环境情况下,易感动物通常经消化道感染,动物各部位的皮肤和黏膜受到",1
 世界药物舌下片剂开发应用新进展," <正>口腔粘膜内层为某些药物的局部和全身给药和某些疾病的治疗提供了优选途径(见表1)[1]。该途径具有超过药物肠内和肠胃外释放途径的几个明显的优势,是由于其丰富的血液供应,起效迅速,提高了生物利用度,避免了首过和食物的影响,增加了患者的依从性,并且易于自我用药。多年来,采用口腔粘膜给药优点的一些产品已在市场上推出。1口腔粘膜的药物吸收控制口腔粘膜的药物吸收控制是由:(a)口腔粘膜的渗透性",1
 早产儿经口喂养护理干预研究进展," 早产儿营养状况是影响其生长发育的重要因素,成功的经口喂养是早产儿能否顺利出院的关键指标之一。本文在查阅国内外相关文献的基础上,进一步对促进早产儿经口喂养的主要干预措施及其效果的研究进展进行综述,旨在为今后的研究以及临床应用提供参考。",1
 新型口腔卫勤保障模式探讨," <正>全军部队卫勤保障模式改革工作会议2014年初在广州召开,共同研究推进部队卫勤保障模式改革的创新政策和具体措施。同年,总后勤部卫生部分别组织开展了联勤区域一体化、基地建制部队""四集一派""、边海防部队""三式一化""卫勤保障模式改革试点。但是根据美军牙科勤务的经验,我军口腔卫生保障体系并不能完全照搬总后卫勤改革措施,主要有以下原因:一是原本极其有限的口腔卫生勤务人员存在严重流失。由于缺少口腔医疗专业人员、缺乏设备日",1
 纳米陶瓷特性及其在口腔医学领域应用," 20世纪80年代中期发展起来的纳米陶瓷对陶瓷材料性能的改善产生了重要影响,并为陶瓷材料的利用开拓了新的领域。本文介绍纳米陶瓷的特性,阐述其在口腔医学领域的应用,并展望其发展前景。",1
